Id,Fecha,Estación,Tipo_Combustible,Litros_Vendidos,Precio_Unitario,Total_Venta,Tipo_Vehículo,Monto_Pagado,Método_Pago,Placa_Vehículo,Hora_Venta,Cliente_Frecuente
2585,03-08-25,TEISA 1,Súper,16.29,3.1,50.5,Camioneta,50.49,Efectivo,ABC-1234,13.0:42,No
2586,03-08-25,TEISA 1,Diésel,25.82,1.8,46.48,Camioneta,46.48,Efectivo,XYZ-5678,20.0:11,No
2587,03-08-25,TEISA 1,Diésel,74.55,1.8,134.19,Bus,134.19,Efectivo,Unidad 101,16.0:59,Sí
2588,03-08-25,TEISA 1,Diésel,105.97,1.8,190.75,Bus,190.75,Transferencia,Unidad 303,19.0:13,Sí
2589,03-08-25,TEISA 1,Súper,64.31,3.1,199.36,Bus,199.35,Tarjeta,Unidad 202,19.0000000,Sí
2590,03-08-25,TEISA 1,Súper,53.95,3.1,167.25,Bus,167.24,Efectivo,Unidad 101,16.0:29,Sí
2591,03-08-25,TEISA 1,Extra,12.49,2.4,29.98,SUV,29.98,Efectivo,KLM-4321,10.0:21,Sí
2592,03-08-25,TEISA 2,Diésel,98.63,1.8,177.53,Bus,177.53,Efectivo,Unidad 101,15.0:42,Sí
2593,03-09-25,TEISA 1,Extra,4.29,2.4,10.3,SUV,10.3,Transferencia,ABC-1234,14.0:25,No
2594,03-09-25,TEISA 1,Extra,7.68,2.4,18.43,SUV,18.42,Tarjeta,ABC-1234,14.0:44,No
2595,03-09-25,TEISA 1,Extra,55.09,2.4,132.22,Bus,132.22,Tarjeta,Unidad 303,18.0:45,Sí
2596,03-09-25,TEISA 1,Súper,11.93,3.1,36.98,Motocicleta,36.98,Efectivo,ABC-1234,15.0:32,Sí
2597,03-09-25,TEISA 2,Súper,3.54,3.1,10.97,SUV,10.98,Tarjeta,TUV-8765,13.0:46,No
2598,03-09-25,TEISA 2,Diésel,12.72,1.8,22.9,Motocicleta,22.89,Efectivo,ABC-1234,5.0:24,No
2599,03-10-25,TEISA 1,Diésel,18.91,1.8,34.04,Bus,34.03,Transferencia,XYZ-5678,10.0:45,Sí
2600,03-10-25,TEISA 1,Súper,17.39,3.1,53.91,Camioneta,53.9,Efectivo,KLM-4321,9.0:29,No
2601,03-10-25,TEISA 2,Súper,17.14,3.1,53.13,Sedán,53.13,Efectivo,ABC-1234,10.0:55,Sí
2602,03-10-25,TEISA 2,Súper,25.17,3.1,78.03,SUV,78.02,Tarjeta,ABC-1234,15.0:42,Sí
2603,03-10-25,TEISA 1,Diésel,71.29,1.8,128.32,Bus,128.32,Tarjeta,Unidad 404,14.0:33,Sí
2604,03-10-25,TEISA 1,Diésel,32.41,1.8,58.34,SUV,58.34,Tarjeta,KLM-4321,7.000003,No
2605,03-11-25,TEISA 1,Súper,14.06,3.1,43.59,Motocicleta,43.6,Tarjeta,KLM-4321,10.0:27,Sí
2606,03-11-25,TEISA 1,Extra,17.63,2.4,42.31,Sedán,42.31,Efectivo,XYZ-5678,12.0:44,Sí
2607,03-11-25,TEISA 1,Súper,61.81,3.1,191.61,Bus,191.61,Transferencia,Unidad 404,20.0000000,Sí
2608,03-11-25,TEISA 1,Extra,8.68,2.4,20.83,SUV,20.84,Efectivo,ABC-1234,12.0:54,Sí
2609,03-11-25,TEISA 1,Diésel,6.03,1.8,10.85,Sedán,10.85,Tarjeta,TUV-8765,21.0:14,Sí
2610,03-12-25,TEISA 1,Extra,30.2,2.4,72.48,SUV,72.47,Tarjeta,XYZ-5678,17.0:18,Sí
2611,03-12-25,TEISA 1,Extra,27.38,2.4,65.71,Bus,65.71,Transferencia,TUV-8765,8.0:33,No
2612,03-12-25,TEISA 1,Súper,62.83,3.1,194.77,Bus,194.77,Transferencia,Unidad 303,7.000006,Sí
2613,03-12-25,TEISA 1,Súper,15.35,3.1,47.59,Motocicleta,47.57,Efectivo,ABC-1234,17.0000000,No
2614,03-12-25,TEISA 1,Súper,13.37,3.1,41.45,Motocicleta,41.45,Tarjeta,XYZ-5678,19.000006,Sí
2615,03-12-25,TEISA 1,Extra,7.0,2.4,16.8,SUV,16.8,Tarjeta,KLM-4321,19.0:55,Sí
2616,03-12-25,TEISA 1,Súper,34.64,3.1,107.38,Bus,107.37,Tarjeta,Unidad 404,5.0:36,Sí
2617,03-12-25,TEISA 1,Extra,18.15,2.4,43.56,Bus,43.57,Transferencia,ABC-1234,10.0:55,No
2618,03-13-25,TEISA 1,Extra,25.31,2.4,60.74,Sedán,60.75,Transferencia,KLM-4321,19.0:21,No
2619,03-13-25,TEISA 1,Diésel,88.56,1.8,159.41,Bus,159.41,Transferencia,Unidad 202,21.0:31,Sí
2620,03-13-25,TEISA 1,Súper,5.35,3.1,16.59,Motocicleta,16.58,Transferencia,KLM-4321,17.0:27,Sí
2621,03-13-25,TEISA 1,Diésel,9.1,1.8,16.38,Bus,16.38,Efectivo,XYZ-5678,6.0:53,Sí
2622,03-14-25,TEISA 1,Diésel,36.54,1.8,65.77,Sedán,65.78,Efectivo,TUV-8765,5.0:17,Sí
2623,03-14-25,TEISA 1,Diésel,31.24,1.8,56.23,Bus,56.24,Efectivo,XYZ-5678,19.0:36,No
2624,03-14-25,TEISA 1,Diésel,11.21,1.8,20.18,Bus,20.18,Efectivo,TUV-8765,5.0:12,Sí
2625,03-14-25,TEISA 1,Súper,49.53,3.1,153.54,Bus,153.54,Transferencia,Unidad 202,11.0:45,Sí
2626,03-14-25,TEISA 1,Extra,57.94,2.4,139.06,Bus,139.06,Tarjeta,Unidad 202,15.0:54,Sí
2627,03-14-25,TEISA 1,Diésel,12.71,1.8,22.88,Bus,22.88,Tarjeta,TUV-8765,15.0:54,Sí
2628,03-14-25,TEISA 1,Diésel,56.65,1.8,101.97,Bus,101.97,Efectivo,Unidad 404,10.0:11,Sí
2629,03-15-25,TEISA 1,Súper,22.58,3.1,70.0,Motocicleta,70.0,Efectivo,ABC-1234,7.0:29,Sí
2630,03-15-25,TEISA 1,Súper,44.48,3.1,137.89,Bus,137.88,Efectivo,Unidad 101,5.0:44,Sí
2631,03-15-25,TEISA 1,Diésel,40.86,1.8,73.55,Bus,73.55,Transferencia,KLM-4321,16.0:52,Sí
2632,03-15-25,TEISA 2,Extra,16.59,2.4,39.82,Bus,39.81,Efectivo,XYZ-5678,7.000003,Sí
2633,03-15-25,TEISA 2,Extra,78.93,2.4,189.43,Bus,189.43,Efectivo,Unidad 404,10.0:32,Sí
2634,03-16-25,TEISA 1,Extra,30.62,2.4,73.49,SUV,73.48,Transferencia,XYZ-5678,15.0:45,No
2635,03-16-25,TEISA 1,Súper,17.17,3.1,53.23,Motocicleta,53.22,Transferencia,TUV-8765,12.0:49,No
2636,03-16-25,TEISA 1,Súper,21.24,3.1,65.84,Sedán,65.84,Efectivo,ABC-1234,14.0:33,No
2637,03-16-25,TEISA 1,Súper,14.42,3.1,44.7,Bus,44.69,Tarjeta,KLM-4321,6.000007,No
2638,03-17-25,TEISA 1,Súper,4.82,3.1,14.94,Motocicleta,14.95,Transferencia,TUV-8765,20.0:25,No
2639,03-17-25,TEISA 2,Extra,29.96,2.4,71.9,Camioneta,71.9,Transferencia,TUV-8765,14.0:57,Sí
2640,03-17-25,TEISA 1,Diésel,12.81,1.8,23.06,SUV,23.05,Tarjeta,KLM-4321,17.0:24,Sí
2641,03-17-25,TEISA 1,Súper,18.6,3.1,57.66,Sedán,57.66,Tarjeta,TUV-8765,14.0:44,Sí
2642,03-17-25,TEISA 1,Extra,22.07,2.4,52.97,Camioneta,52.98,Tarjeta,KLM-4321,14.000009,No
2643,03-17-25,TEISA 1,Diésel,39.61,1.8,71.3,Camioneta,71.3,Tarjeta,ABC-1234,5.0:58,No
2644,03-18-25,TEISA 1,Extra,21.0,2.4,50.4,Camioneta,50.39,Tarjeta,ABC-1234,20.0000000,No
2645,03-18-25,TEISA 1,Extra,23.04,2.4,55.3,Motocicleta,55.3,Tarjeta,XYZ-5678,16.0:58,No
2646,03-18-25,TEISA 1,Extra,26.77,2.4,64.25,SUV,64.25,Efectivo,XYZ-5678,14.0:49,No
2647,03-18-25,TEISA 2,Diésel,19.39,1.8,34.9,Motocicleta,34.9,Efectivo,ABC-1234,18.000006,No
2648,03-19-25,TEISA 1,Extra,14.9,2.4,35.76,Motocicleta,35.77,Transferencia,KLM-4321,18.0:28,Sí
2649,03-19-25,TEISA 1,Extra,27.44,2.4,65.86,Sedán,65.86,Efectivo,ABC-1234,15.0:42,No
2650,03-19-25,TEISA 2,Extra,9.01,2.4,21.62,Camioneta,21.63,Transferencia,ABC-1234,9.0:43,Sí
2651,03-19-25,TEISA 1,Diésel,44.34,1.8,79.81,Motocicleta,79.82,Tarjeta,TUV-8765,0.0:22,Sí
2652,03-19-25,TEISA 1,Súper,38.22,3.1,118.48,Bus,118.47,Efectivo,Unidad 303,19.0:42,Sí
2653,03-19-25,TEISA 1,Diésel,8.71,1.8,15.68,Camioneta,15.68,Tarjeta,TUV-8765,13.0000000,Sí
2654,03-20-25,TEISA 1,Diésel,20.31,1.8,36.56,Sedán,36.56,Efectivo,KLM-4321,10.0:42,Sí
2655,03-20-25,TEISA 2,Súper,20.69,3.1,64.14,Motocicleta,64.13,Efectivo,TUV-8765,15.0:31,Sí
2656,03-20-25,TEISA 1,Extra,31.04,2.4,74.5,Motocicleta,74.49,Efectivo,XYZ-5678,7.000004,Sí
2657,03-20-25,TEISA 1,Extra,32.98,2.4,79.15,SUV,79.15,Tarjeta,KLM-4321,17.0:12,No
2658,03-20-25,TEISA 2,Súper,9.97,3.1,30.91,Sedán,30.92,Tarjeta,ABC-1234,6.0:46,Sí
2659,03-21-25,TEISA 2,Diésel,28.88,1.8,51.98,SUV,51.99,Tarjeta,TUV-8765,15.0:32,Sí
2660,03-21-25,TEISA 2,Súper,37.14,3.1,115.13,Bus,115.12,Tarjeta,Unidad 303,17.0:36,Sí
2661,03-21-25,TEISA 1,Extra,76.88,2.4,184.51,Bus,184.51,Transferencia,Unidad 303,18.0:46,Sí
2662,03-21-25,TEISA 2,Extra,59.08,2.4,141.79,Bus,141.79,Efectivo,Unidad 101,14.0:49,Sí
2663,03-21-25,TEISA 1,Diésel,10.18,1.8,18.32,Bus,18.33,Efectivo,KLM-4321,12.0:36,Sí
2664,03-21-25,TEISA 1,Diésel,30.93,1.8,55.67,Camioneta,55.68,Efectivo,XYZ-5678,6.0:25,No
2665,03-21-25,TEISA 1,Diésel,31.5,1.8,56.7,SUV,56.7,Tarjeta,TUV-8765,8.0:35,No
2666,03-21-25,TEISA 1,Súper,19.49,3.1,60.42,Bus,60.43,Efectivo,TUV-8765,21.0:27,No
2667,03-22-25,TEISA 1,Diésel,79.0,1.8,142.2,Bus,142.2,Tarjeta,Unidad 101,7.0:35,Sí
2668,03-22-25,TEISA 1,Diésel,35.28,1.8,63.5,Camioneta,63.51,Efectivo,XYZ-5678,16.0:29,No
2669,03-22-25,TEISA 1,Súper,33.89,3.1,105.06,Bus,105.07,Transferencia,Unidad 202,18.000003,Sí
2670,03-22-25,TEISA 1,Súper,10.31,3.1,31.96,Motocicleta,31.95,Efectivo,ABC-1234,5.0:39,Sí
2671,03-22-25,TEISA 1,Súper,10.88,3.1,33.73,Sedán,33.73,Tarjeta,TUV-8765,16.0:53,Sí
2672,03-22-25,TEISA 1,Extra,27.0,2.4,64.8,SUV,64.8,Transferencia,KLM-4321,11.0000000,Sí
2673,03-23-25,TEISA 1,Extra,10.86,2.4,26.06,Camioneta,26.06,Transferencia,TUV-8765,5.000008,Sí
2674,03-23-25,TEISA 1,Diésel,29.24,1.8,52.63,Camioneta,52.64,Tarjeta,ABC-1234,15.000007,No
2675,03-23-25,TEISA 1,Súper,13.48,3.1,41.79,Bus,41.79,Efectivo,ABC-1234,15.0:51,No
2676,03-23-25,TEISA 1,Extra,32.83,2.4,78.79,Motocicleta,78.8,Tarjeta,TUV-8765,18.000002,Sí
2677,03-24-25,TEISA 1,Diésel,22.72,1.8,40.9,Motocicleta,40.9,Tarjeta,TUV-8765,21.0000000,Sí
2678,03-24-25,TEISA 1,Súper,5.46,3.1,16.93,Bus,16.94,Transferencia,XYZ-5678,12.0:43,No
2679,03-24-25,TEISA 2,Extra,11.56,2.4,27.74,Bus,27.74,Efectivo,ABC-1234,7.0000000,Sí
2680,03-24-25,TEISA 1,Diésel,34.21,1.8,61.58,Bus,61.57,Transferencia,ABC-1234,18.0:44,Sí
2681,03-25-25,TEISA 1,Extra,20.5,2.4,49.2,Camioneta,49.2,Tarjeta,KLM-4321,7.000008,No
2682,03-25-25,TEISA 2,Súper,20.25,3.1,62.77,Bus,62.79,Tarjeta,ABC-1234,8.0:15,No
2683,03-25-25,TEISA 1,Extra,69.52,2.4,166.85,Bus,166.85,Tarjeta,Unidad 303,11.0:57,Sí
2684,03-25-25,TEISA 1,Extra,20.41,2.4,48.98,Bus,48.99,Transferencia,XYZ-5678,12.0:48,Sí
2685,03-25-25,TEISA 1,Diésel,25.73,1.8,46.31,SUV,46.31,Transferencia,TUV-8765,6.0:58,Sí
2686,03-26-25,TEISA 2,Extra,7.92,2.4,19.01,SUV,19.02,Tarjeta,XYZ-5678,15.0:49,No
2687,03-26-25,TEISA 1,Súper,20.58,3.1,63.8,Camioneta,63.8,Tarjeta,ABC-1234,8.0:49,Sí
2688,03-26-25,TEISA 1,Extra,69.6,2.4,167.04,Bus,167.03,Efectivo,Unidad 303,20.0000000,Sí
2689,03-26-25,TEISA 1,Extra,21.41,2.4,51.38,Camioneta,51.39,Efectivo,ABC-1234,20.000001,Sí
2690,03-26-25,TEISA 1,Diésel,29.31,1.8,52.76,SUV,52.75,Transferencia,TUV-8765,10.0:54,Sí
2691,03-26-25,TEISA 1,Diésel,28.73,1.8,51.71,Motocicleta,51.72,Transferencia,KLM-4321,6.0000000,No
2692,03-26-25,TEISA 1,Extra,10.47,2.4,25.13,Motocicleta,25.12,Transferencia,TUV-8765,13.0:26,Sí
2693,03-26-25,TEISA 1,Diésel,25.32,1.8,45.58,SUV,45.57,Tarjeta,KLM-4321,11.0:25,No
2694,03-27-25,TEISA 1,Súper,23.43,3.1,72.63,Motocicleta,72.64,Efectivo,ABC-1234,21.0:45,No
2695,03-27-25,TEISA 1,Extra,58.07,2.4,139.37,Bus,139.36,Efectivo,Unidad 303,16.000002,Sí
2696,03-27-25,TEISA 1,Súper,18.66,3.1,57.85,Camioneta,57.84,Transferencia,KLM-4321,7.000002,No
2697,03-27-25,TEISA 1,Diésel,82.48,1.8,148.46,Bus,148.47,Tarjeta,Unidad 101,21.0:52,Sí
2698,03-27-25,TEISA 1,Diésel,38.18,1.8,68.72,Camioneta,68.73,Transferencia,KLM-4321,21.000002,Sí
2699,03-27-25,TEISA 1,Súper,16.64,3.1,51.58,Bus,51.59,Transferencia,ABC-1234,19.0:56,Sí
2700,03-28-25,TEISA 1,Súper,8.95,3.1,27.74,SUV,27.74,Transferencia,KLM-4321,5.0:17,No
2701,03-28-25,TEISA 1,Extra,45.43,2.4,109.03,Bus,109.04,Tarjeta,Unidad 202,5.0:42,Sí
2702,03-28-25,TEISA 1,Súper,20.27,3.1,62.84,Motocicleta,62.85,Tarjeta,TUV-8765,19.0:34,No
2703,03-28-25,TEISA 1,Diésel,27.89,1.8,50.2,Camioneta,50.2,Efectivo,XYZ-5678,7.0:18,No
2704,03-28-25,TEISA 1,Diésel,25.72,1.8,46.3,Camioneta,46.3,Tarjeta,ABC-1234,13.0:56,No
2705,03-28-25,TEISA 1,Diésel,36.06,1.8,64.91,Motocicleta,64.91,Tarjeta,KLM-4321,19.000008,Sí
2706,03-29-25,TEISA 1,Extra,10.55,2.4,25.32,SUV,25.31,Tarjeta,KLM-4321,6.000004,Sí
2707,03-29-25,TEISA 1,Diésel,12.79,1.8,23.02,SUV,23.03,Tarjeta,XYZ-5678,17.0:14,Sí
2708,03-29-25,TEISA 1,Extra,76.68,2.4,184.03,Bus,184.04,Transferencia,Unidad 101,19.0:32,Sí
2709,03-29-25,TEISA 1,Diésel,35.23,1.8,63.41,Motocicleta,63.41,Efectivo,TUV-8765,5.0:31,No
2710,03-29-25,TEISA 1,Diésel,103.56,1.8,186.41,Bus,186.41,Transferencia,Unidad 404,8.0:18,Sí
2711,03-29-25,TEISA 1,Súper,8.34,3.1,25.85,Bus,25.84,Transferencia,XYZ-5678,7.0:51,Sí
2712,03-30-25,TEISA 1,Diésel,69.31,1.8,124.76,Bus,124.75,Efectivo,Unidad 404,11.0:56,Sí
2713,03-30-25,TEISA 1,Extra,43.08,2.4,103.39,Bus,103.39,Transferencia,Unidad 101,7.0:24,Sí
2714,03-30-25,TEISA 1,Diésel,9.67,1.8,17.41,Motocicleta,17.4,Efectivo,ABC-1234,13.0:56,No
2715,03-30-25,TEISA 1,Súper,56.85,3.1,176.24,Bus,176.23,Transferencia,Unidad 303,17.0:31,Sí
2716,03-30-25,TEISA 1,Súper,18.51,3.1,57.38,Bus,57.39,Transferencia,TUV-8765,14.0:14,Sí
2717,03-30-25,TEISA 1,Súper,13.55,3.1,42.01,Bus,42.02,Efectivo,KLM-4321,13.0:44,No
2718,03-31-25,TEISA 1,Súper,57.25,3.1,177.47,Bus,177.48,Tarjeta,Unidad 202,14.0:36,Sí
2719,03-31-25,TEISA 2,Súper,64.33,3.1,199.42,Bus,199.41,Efectivo,Unidad 101,18.0000000,Sí
2720,03-31-25,TEISA 1,Diésel,10.14,1.8,18.25,SUV,18.25,Transferencia,XYZ-5678,6.0:57,No
2721,03-31-25,TEISA 1,Súper,62.07,3.1,192.42,Bus,192.41,Tarjeta,Unidad 202,12.0:33,Sí
2722,04-01-25,TEISA 1,Extra,63.02,2.4,151.25,Bus,151.25,Tarjeta,Unidad 202,18.000003,Sí
2723,04-01-25,TEISA 1,Diésel,39.84,1.8,71.71,Sedán,71.71,Transferencia,TUV-8765,19.0000000,Sí
2724,04-01-25,TEISA 2,Extra,33.32,2.4,79.97,SUV,79.96,Tarjeta,ABC-1234,10.0:52,Sí
2725,04-01-25,TEISA 1,Extra,13.92,2.4,33.41,Camioneta,33.41,Tarjeta,ABC-1234,10.0:35,No
2726,04-01-25,TEISA 2,Súper,16.31,3.1,50.56,Camioneta,50.55,Efectivo,TUV-8765,11.0000000,No
2727,04-01-25,TEISA 2,Súper,23.83,3.1,73.87,Motocicleta,73.88,Tarjeta,KLM-4321,19.0000000,No
2728,04-02-25,TEISA 1,Extra,28.28,2.4,67.87,Bus,67.87,Transferencia,XYZ-5678,8.0:49,No
2729,04-02-25,TEISA 2,Extra,75.92,2.4,182.21,Bus,182.21,Tarjeta,Unidad 404,7.0:39,Sí
2730,04-02-25,TEISA 1,Súper,52.04,3.1,161.32,Bus,161.32,Transferencia,Unidad 202,16.0:13,Sí
2731,04-02-25,TEISA 1,Diésel,38.52,1.8,69.34,Camioneta,69.33,Efectivo,XYZ-5678,21.0:29,No
2732,04-02-25,TEISA 1,Diésel,32.73,1.8,58.91,Camioneta,58.92,Tarjeta,TUV-8765,11.000007,No
2733,04-03-25,TEISA 2,Súper,18.52,3.1,57.41,SUV,57.42,Efectivo,ABC-1234,9.000001,Sí
2734,04-03-25,TEISA 1,Diésel,90.89,1.8,163.6,Bus,163.6,Tarjeta,Unidad 101,21.0:35,Sí
2735,04-03-25,TEISA 1,Extra,82.9,2.4,198.96,Bus,198.95,Transferencia,Unidad 101,5.0:11,Sí
2736,04-03-25,TEISA 1,Súper,49.52,3.1,153.51,Bus,153.52,Tarjeta,Unidad 101,5.0:39,Sí
2737,04-03-25,TEISA 1,Diésel,18.13,1.8,32.63,Sedán,32.63,Tarjeta,XYZ-5678,7.000001,Sí
2738,04-03-25,TEISA 1,Extra,29.24,2.4,70.18,Motocicleta,70.18,Efectivo,TUV-8765,8.0:47,Sí
2739,04-04-25,TEISA 1,Diésel,76.32,1.8,137.38,Bus,137.38,Efectivo,Unidad 404,10.000003,Sí
2740,04-04-25,TEISA 1,Extra,31.63,2.4,75.91,Bus,75.92,Tarjeta,TUV-8765,7.0:19,No
2741,04-04-25,TEISA 1,Súper,59.03,3.1,182.99,Bus,182.99,Transferencia,Unidad 404,6.0:52,Sí
2742,04-04-25,TEISA 2,Extra,13.98,2.4,33.55,SUV,33.56,Transferencia,XYZ-5678,9.0:42,Sí
2743,04-04-25,TEISA 1,Extra,6.5,2.4,15.6,SUV,15.6,Efectivo,ABC-1234,16.0:26,Sí
2744,04-04-25,TEISA 1,Extra,48.23,2.4,115.75,Bus,115.76,Transferencia,Unidad 303,19.0:28,Sí
2745,04-05-25,TEISA 1,Extra,7.7,2.4,18.48,Bus,18.48,Tarjeta,TUV-8765,8.000003,No
2746,04-05-25,TEISA 2,Súper,53.31,3.1,165.26,Bus,165.27,Transferencia,Unidad 404,6.0:43,Sí
2747,04-05-25,TEISA 2,Súper,54.33,3.1,168.42,Bus,168.42,Transferencia,Unidad 101,19.0:18,Sí
2748,04-05-25,TEISA 1,Extra,65.43,2.4,157.03,Bus,157.04,Tarjeta,Unidad 101,0.0:22,Sí
2749,04-05-25,TEISA 1,Diésel,43.73,1.8,78.71,Camioneta,78.72,Efectivo,XYZ-5678,18.000009,Sí
2750,04-05-25,TEISA 1,Diésel,30.67,1.8,55.21,Camioneta,55.21,Transferencia,XYZ-5678,9.0:35,Sí
2751,04-06-25,TEISA 1,Súper,25.48,3.1,78.99,Camioneta,79.0,Tarjeta,XYZ-5678,8.0:52,No
2752,04-06-25,TEISA 1,Diésel,84.76,1.8,152.57,Bus,152.56,Transferencia,Unidad 303,8.0:45,Sí
2753,04-06-25,TEISA 2,Diésel,14.07,1.8,25.33,Bus,25.33,Efectivo,ABC-1234,11.0:29,No
2754,04-06-25,TEISA 2,Diésel,27.53,1.8,49.55,Bus,49.55,Efectivo,TUV-8765,20.0:38,No
2755,04-06-25,TEISA 1,Diésel,70.08,1.8,126.14,Bus,126.15,Transferencia,Unidad 303,11.000002,Sí
2756,04-07-25,TEISA 1,Extra,72.23,2.4,173.35,Bus,173.34,Tarjeta,Unidad 303,13.0:25,Sí
2757,04-07-25,TEISA 1,Súper,17.76,3.1,55.06,SUV,55.06,Transferencia,TUV-8765,5.0:25,No
2758,04-07-25,TEISA 1,Diésel,42.98,1.8,77.36,Bus,77.37,Tarjeta,TUV-8765,10.000008,No
2759,04-07-25,TEISA 2,Súper,47.92,3.1,148.55,Bus,148.56,Efectivo,Unidad 404,10.000002,Sí
2760,04-07-25,TEISA 1,Súper,42.85,3.1,132.84,Bus,132.84,Tarjeta,Unidad 101,10.0:16,Sí
2761,04-07-25,TEISA 1,Súper,19.78,3.1,61.32,Sedán,61.31,Efectivo,ABC-1234,10.0:38,Sí
2762,04-07-25,TEISA 1,Diésel,99.58,1.8,179.24,Bus,179.25,Transferencia,Unidad 101,7.000005,Sí
2763,04-08-25,TEISA 1,Extra,14.28,2.4,34.27,Camioneta,34.28,Efectivo,ABC-1234,16.000003,Sí
2764,04-08-25,TEISA 1,Extra,30.5,2.4,73.2,Camioneta,73.21,Transferencia,ABC-1234,13.0:37,No
2765,04-08-25,TEISA 2,Súper,14.89,3.1,46.16,SUV,46.16,Efectivo,TUV-8765,20.0:14,Sí
2766,04-08-25,TEISA 1,Extra,44.11,2.4,105.86,Bus,105.86,Tarjeta,Unidad 101,17.0:59,Sí
2767,04-08-25,TEISA 2,Diésel,15.24,1.8,27.43,Camioneta,27.44,Transferencia,ABC-1234,14.0:53,Sí
2768,04-08-25,TEISA 1,Diésel,96.58,1.8,173.84,Bus,173.85,Transferencia,Unidad 202,8.0:39,Sí
2769,04-08-25,TEISA 1,Súper,3.44,3.1,10.66,Camioneta,10.66,Tarjeta,KLM-4321,6.0:42,No
2770,04-08-25,TEISA 1,Extra,13.21,2.4,31.7,Sedán,31.7,Transferencia,XYZ-5678,16.0:43,No
2771,04-09-25,TEISA 1,Extra,67.4,2.4,161.76,Bus,161.75,Efectivo,Unidad 303,11.0:17,Sí
2772,04-09-25,TEISA 1,Súper,4.77,3.1,14.79,SUV,14.79,Efectivo,ABC-1234,14.0:41,No
2773,04-09-25,TEISA 1,Súper,24.43,3.1,75.73,Bus,75.73,Transferencia,ABC-1234,14.0:12,Sí
2774,04-09-25,TEISA 1,Extra,9.73,2.4,23.35,SUV,23.36,Transferencia,XYZ-5678,19.0:43,Sí
2775,04-09-25,TEISA 2,Diésel,10.64,1.8,19.15,Camioneta,19.15,Transferencia,KLM-4321,10.0:13,No
2776,04-09-25,TEISA 1,Diésel,100.33,1.8,180.59,Bus,180.59,Efectivo,Unidad 303,8.0:49,Sí
2777,04-09-25,TEISA 1,Extra,83.29,2.4,199.9,Bus,199.9,Tarjeta,Unidad 202,17.000001,Sí
2778,04-09-25,TEISA 1,Súper,12.48,3.1,38.69,SUV,38.68,Transferencia,XYZ-5678,8.0:38,Sí
2779,04-10-25,TEISA 1,Súper,7.94,3.1,24.61,SUV,24.6,Tarjeta,XYZ-5678,10.0:25,No
2780,04-10-25,TEISA 1,Súper,33.94,3.1,105.21,Bus,105.22,Efectivo,Unidad 202,15.0:19,Sí
2781,04-10-25,TEISA 1,Extra,19.12,2.4,45.89,Bus,45.9,Efectivo,KLM-4321,12.0:25,Sí
2782,04-10-25,TEISA 1,Extra,26.4,2.4,63.36,Sedán,63.36,Tarjeta,ABC-1234,21.000008,Sí
2783,04-10-25,TEISA 1,Extra,78.28,2.4,187.87,Bus,187.88,Transferencia,Unidad 101,7.0:35,Sí
2784,04-10-25,TEISA 1,Extra,33.15,2.4,79.56,SUV,79.55,Transferencia,TUV-8765,13.0:19,No
2785,04-10-25,TEISA 1,Diésel,88.05,1.8,158.49,Bus,158.49,Efectivo,Unidad 202,14.000003,Sí
2786,04-11-25,TEISA 1,Extra,6.53,2.4,15.67,Sedán,15.68,Transferencia,TUV-8765,8.0:56,Sí
2787,04-11-25,TEISA 1,Extra,47.47,2.4,113.93,Bus,113.92,Efectivo,Unidad 202,16.0:11,Sí
2788,04-11-25,TEISA 1,Diésel,24.06,1.8,43.31,Motocicleta,43.31,Transferencia,XYZ-5678,10.0:43,No
2789,04-11-25,TEISA 1,Diésel,106.92,1.8,192.46,Bus,192.45,Transferencia,Unidad 404,18.0:35,Sí
2790,04-11-25,TEISA 2,Extra,20.73,2.4,49.75,Camioneta,49.76,Tarjeta,TUV-8765,11.000008,No
2791,04-11-25,TEISA 1,Extra,42.73,2.4,102.55,Bus,102.56,Efectivo,Unidad 303,7.0:45,Sí
2792,04-11-25,TEISA 1,Súper,19.01,3.1,58.93,Camioneta,58.94,Tarjeta,KLM-4321,20.0:52,No
2793,04-11-25,TEISA 1,Diésel,17.15,1.8,30.87,SUV,30.87,Efectivo,XYZ-5678,10.0:25,No
2794,04-12-25,TEISA 1,Extra,9.7,2.4,23.28,Motocicleta,23.28,Efectivo,TUV-8765,5.000009,No
2795,04-12-25,TEISA 1,Extra,11.94,2.4,28.66,Motocicleta,28.66,Efectivo,XYZ-5678,16.000001,No
2796,04-12-25,TEISA 1,Diésel,12.14,1.8,21.85,Camioneta,21.86,Transferencia,ABC-1234,13.0:23,Sí
2797,04-12-25,TEISA 1,Súper,43.66,3.1,135.35,Bus,135.34,Tarjeta,Unidad 202,15.0:43,Sí
2798,04-12-25,TEISA 1,Diésel,106.82,1.8,192.28,Bus,192.27,Tarjeta,Unidad 101,15.0:32,Sí
2799,04-12-25,TEISA 1,Súper,20.69,3.1,64.14,Motocicleta,64.14,Tarjeta,XYZ-5678,13.0:59,Sí
2800,04-12-25,TEISA 1,Diésel,28.48,1.8,51.26,SUV,51.27,Efectivo,KLM-4321,9.0:58,Sí
2801,04-13-25,TEISA 1,Extra,70.49,2.4,169.18,Bus,169.17,Transferencia,Unidad 404,17.0:41,Sí
